Name,URL,Image,Speed,Modules,Price / GB,Color,First Word Latency,CAS Latency,Price
ADATA XPG Lancer Blade 64 GB,https://pcpartpicker.com/product/ML9nTW/adata-xpg-lancer-blade-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-ax5u6400c3232g-dtlabwh,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,White,10 ns,32,
GOODRAM IRDM RGB 64 GB,https://pcpartpicker.com/product/hZG2FT/goodram-irdm-rgb-64-gb-2-x-32-gb-ddr5-5600-cl30-memory-irg-56d5l3064gdc,/static/forever/img/no-image.png,DDR5-5600,2 x 32GB,,Black,10.714 ns,30,
GOODRAM IRDM RGB 64 GB,https://pcpartpicker.com/product/Kdvscf/goodram-irdm-rgb-64-gb-2-x-32-gb-ddr5-6800-cl34-memory-irg-68d5l3464gdc,/static/forever/img/no-image.png,DDR5-6800,2 x 32GB,,Black,10 ns,34,
Klevv BOLT V 32 GB,https://pcpartpicker.com/product/ZDh2FT/klevv-bolt-v-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-kd5agu880-64a320h,/static/forever/img/no-image.png,DDR5-6400,2 x 16GB,,Black,10 ns,32,
Klevv BOLT V 32 GB,https://pcpartpicker.com/product/GDh2FT/klevv-bolt-v-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-kd5agu880-60b280i,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,9.333 ns,28,
Klevv BOLT V 64 GB,https://pcpartpicker.com/product/JZG2FT/klevv-bolt-v-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-kd5bgua80-64a320i,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,White,10 ns,32,
TEAMGROUP T-Create Expert 64 GB,https://pcpartpicker.com/product/Z9FCmG/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr5-6400-cl34-memory-ctced564g6400hc34edc01,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,Black / Gold,10.625 ns,34,
TEAMGROUP T-Create Expert 64 GB,https://pcpartpicker.com/product/nyy8TW/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr5-6000-cl38-memory-ctced564g6000hc38jdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 32GB,,Black / Gold,12.667 ns,38,
TEAMGROUP T-Create Expert 32 GB,https://pcpartpicker.com/product/GbdMnQ/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6400-cl38-memory-ctced532g6400hc38jdc01,/static/forever/img/no-image.png,DDR5-6400,2 x 16GB,,Black / Gold,11.875 ns,38,
TEAMGROUP T-Create Expert 32 GB,https://pcpartpicker.com/product/C4G2FT/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-ctced532g6000hc38jdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Black / Gold,12.667 ns,38,
TEAMGROUP T-Create Expert 32 GB,https://pcpartpicker.com/product/cGHp99/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6000-cl34-memory-ctced532g6000hc34cdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Black / Gold,11.333 ns,34,
TEAMGROUP T-Create Expert 32 GB,https://pcpartpicker.com/product/st4Pxr/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-ctced532g6000hc32dc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Black / Gold,10.667 ns,32,
Patriot Viper Elite 5 Ultra 48 GB,https://pcpartpicker.com/product/KNWmP6/patriot-viper-elite-5-ultra-48-gb-2-x-24-gb-ddr5-8000-cl38-memory-veu548g8038k,/static/forever/img/no-image.png,DDR5-8000,2 x 24GB,,Black,9.5 ns,38,
V-Color TE532G68D834SKK 64 GB,https://pcpartpicker.com/product/t4jv6h/v-color-te532g68d834skk-64-gb-2-x-32-gb-ddr5-6800-cl34-memory-te532g68d834skk,https://cdna.pcpartpicker.com/static/forever/images/product/97273b196e883fad72bd91531b2c898c.256p.jpg,DDR5-6800,2 x 32GB,,White,10 ns,34,
ADATA XPG Lancer Blade RGB 8 GB,https://pcpartpicker.com/product/qPG2FT/adata-xpg-lancer-blade-rgb-8-gb-1-x-8-gb-ddr5-5600-cl46-memory-ax5u5600c468g-slabrbk,/static/forever/img/no-image.png,DDR5-5600,1 x 8GB,,Black,16.429 ns,46,
ADATA XPG Lancer Blade RGB 48 GB,https://pcpartpicker.com/product/Ldzp99/adata-xpg-lancer-blade-rgb-48-gb-2-x-24-gb-ddr5-6400-cl32-memory-ax5u6400c3224g-dtlabrwh,/static/forever/img/no-image.png,DDR5-6400,2 x 24GB,,White,10 ns,32,
G.Skill Ripjaws 32 GB,https://pcpartpicker.com/product/hxPv6h/gskill-ripjaws-32-gb-1-x-32-gb-ddr5-4800-sodimm-cl40-memory-f5-4800s4039a32gx1-rs,https://cdna.pcpartpicker.com/static/forever/images/product/39958106a2550147d7dcada116464887.256p.jpg,DDR5-4800,1 x 32GB,$13.437,Black,16.667 ns,40,429.99
G.Skill Ripjaws 64 GB,https://pcpartpicker.com/product/pJG2FT/gskill-ripjaws-64-gb-2-x-32-gb-ddr5-4800-sodimm-cl40-memory-f5-4800s4039a32gx2-rs,https://cdna.pcpartpicker.com/static/forever/images/product/5aadbbb9eba7d5e83667564317e5ac61.256p.jpg,DDR5-4800,2 x 32GB,$13.125,Black,16.667 ns,40,839.99
Klevv FIT V 16 GB,https://pcpartpicker.com/product/hQNscf/klevv-fit-v-16-gb-1-x-16-gb-ddr5-6000-cl28-memory-kd5agu880-60b280q,/static/forever/img/no-image.png,DDR5-6000,1 x 16GB,,White,9.333 ns,28,
G.Skill Aegis 5 64 GB,https://pcpartpicker.com/product/KyRnTW/gskill-aegis-5-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-f5-5600j3636d32gx2-is,https://m.media-amazon.com/images/I/41rc-a7IuHL.jpg,DDR5-5600,2 x 32GB,,Black / Red,12.857 ns,36,
TEAMGROUP T-Force Delta RGB 64 GB,https://pcpartpicker.com/product/dNTFf7/teamgroup-t-force-delta-rgb-64-gb-2-x-32-gb-ddr5-6400-cl34-memory-ff4d564g6400hc34edc01,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,White,10.625 ns,34,
TEAMGROUP T-Force Delta RGB 64 GB,https://pcpartpicker.com/product/pdwD4D/teamgroup-t-force-delta-rgb-64-gb-2-x-32-gb-ddr5-6400-cl40-memory-ff4d564g6400hc40bdc01,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,White,12.5 ns,40,
TEAMGROUP T-Force Delta RGB 64 GB,https://pcpartpicker.com/product/tXpD4D/teamgroup-t-force-delta-rgb-64-gb-2-x-32-gb-ddr5-6000-cl40-memory-ff4d564g6000hc40bdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 32GB,,White,13.333 ns,40,
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/QjKnTW/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-ff4d532g6400hc30cdc01,/static/forever/img/no-image.png,DDR5-6400,2 x 16GB,,White,9.375 ns,30,
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/FW7MnQ/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-ff4d532g6000hc40bdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,13.333 ns,40,
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/RpJBD3/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6000-cl34-memory-ff4d532g6000hc34cdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,11.333 ns,34,
G.Skill Flare X5 64 GB,https://pcpartpicker.com/product/mppD4D/gskill-flare-x5-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-f5-5200j4040a32gx2-fx5,https://cdna.pcpartpicker.com/static/forever/images/product/123ba8d2fbf0a766e2a98d79efb72a6d.256p.jpg,DDR5-5200,2 x 32GB,,Black,15.385 ns,40,
G.Skill Ripjaws S5 96 GB,https://pcpartpicker.com/product/jksMnQ/gskill-ripjaws-s5-96-gb-2-x-48-gb-ddr5-6000-cl30-memory-f5-6000j3036f48gx2-rs5w,https://m.media-amazon.com/images/I/416V-gj7iZL.jpg,DDR5-6000,2 x 48GB,,White,10 ns,30,
G.Skill Trident Z5 RGB 96 GB,https://pcpartpicker.com/product/ty7MnQ/gskill-trident-z5-rgb-96-gb-2-x-48-gb-ddr5-6000-cl30-memory-f5-6000j3036f48gx2-tz5rk,https://cdna.pcpartpicker.com/static/forever/images/product/32486e93509a39ae2f7ef9c1de3fc19e.256p.jpg,DDR5-6000,2 x 48GB,,Black,10 ns,30,
V-Color Manta XSky RGB 32 GB,https://pcpartpicker.com/product/4nJBD3/v-color-manta-xsky-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-tmxsal1660830wwk,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,10 ns,30,
V-Color Manta XSky RGB 32 GB,https://pcpartpicker.com/product/f9QwrH/v-color-manta-xsky-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-tmxsal1660830swk,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Silver,10 ns,30,
V-Color Manta XSky RGB 32 GB,https://pcpartpicker.com/product/Nqy8TW/v-color-manta-xsky-rgb-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-tmxsal1660828wwk,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,9.333 ns,28,
Timetec PREMIUM 32 GB,https://pcpartpicker.com/product/TT9nTW/timetec-premium-32-gb-1-x-32-gb-ddr4-3200-cl22-memory-75tt32nu2r8nx-32g,/static/forever/img/no-image.png,DDR4-3200,1 x 32GB,,Black,13.75 ns,22,
Acer Predator Hera RGB 96 GB,https://pcpartpicker.com/product/9QnXsY/acer-predator-hera-rgb-96-gb-2-x-48-gb-ddr5-6000-cl28-memory-bl9bwwr682,/static/forever/img/no-image.png,DDR5-6000,2 x 48GB,,Black,9.333 ns,28,
Acer Predator Hera RGB 32 GB,https://pcpartpicker.com/product/QYBFf7/acer-predator-hera-rgb-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-bl9bwwr644,/static/forever/img/no-image.png,DDR5-6400,2 x 16GB,,Black,9.375 ns,30,
Acer Predator Hera RGB 32 GB,https://pcpartpicker.com/product/KR8Pxr/acer-predator-hera-rgb-32-gb-2-x-16-gb-ddr5-6000-cl26-memory-bl9bwwr473,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Silver,8.667 ns,26,
Acer Predator Hera RGB 48 GB,https://pcpartpicker.com/product/Rb62FT/acer-predator-hera-rgb-48-gb-2-x-24-gb-ddr5-6000-cl28-memory-bl9bwwr664,/static/forever/img/no-image.png,DDR5-6000,2 x 24GB,,Silver,9.333 ns,28,
G.Skill Ripjaws 64 GB,https://pcpartpicker.com/product/nrsMnQ/gskill-ripjaws-64-gb-2-x-32-gb-ddr4-2666-sodimm-cl18-memory-f4-2666c18d-64grs,https://cdna.pcpartpicker.com/static/forever/images/product/e77f2ca8a981de29ada49d941591a898.256p.jpg,DDR4-2666,2 x 32GB,,Black / Blue,13.503 ns,18,
TEAMGROUP T-Force Vulcan 64 GB,https://pcpartpicker.com/product/j2DnTW/teamgroup-t-force-vulcan-64-gb-2-x-32-gb-ddr5-6400-cl40-memory-flbd564g6400hc40bdc01,/static/forever/img/no-image.png,DDR5-6400,2 x 32GB,,Black,12.5 ns,40,
TEAMGROUP T-Force Vulcan 32 GB,https://pcpartpicker.com/product/GqfV3C/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-flbd532g6000hc40bdc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Black,13.333 ns,40,
TEAMGROUP T-Force Vulcan 32 GB,https://pcpartpicker.com/product/DcsMnQ/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-flbd532g6000hc32dc01,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,Black,10.667 ns,32,
TEAMGROUP T-Force Vulcan 32 GB,https://pcpartpicker.com/product/y4TFf7/teamgroup-t-force-vulcan-32-gb-1-x-32-gb-ddr5-6400-cl30-memory-flbd532g6400hc30c01,/static/forever/img/no-image.png,DDR5-6400,1 x 32GB,,Black,9.375 ns,30,
TEAMGROUP T-Force Vulcan 16 GB,https://pcpartpicker.com/product/ht2j4D/teamgroup-t-force-vulcan-16-gb-1-x-16-gb-ddr5-6400-cl34-memory-flbd516g6400hc34d01,/static/forever/img/no-image.png,DDR5-6400,1 x 16GB,,Black,10.625 ns,34,
Klevv BOLT V 32 GB,https://pcpartpicker.com/product/wZG2FT/klevv-bolt-v-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-kd5agu880-60a300i,/static/forever/img/no-image.png,DDR5-6000,2 x 16GB,,White,10 ns,30,
G.Skill Ripjaws 16 GB,https://pcpartpicker.com/product/HKQwrH/gskill-ripjaws-16-gb-1-x-16-gb-ddr5-4800-sodimm-cl34-memory-f5-4800s3434a16ga1-rs,https://m.media-amazon.com/images/I/31HQHLoVv-L.jpg,DDR5-4800,1 x 16GB,$14.374,Black,14.167 ns,34,229.99
G.Skill Trident Z RGB 64 GB,https://pcpartpicker.com/product/QFyV3C/gskill-trident-z-rgb-64gb-8-x-8gb-ddr4-3200-memory-f4-3200c16q2-64gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/8a7f48bf608e669527c0507f05c93c4b.256p.jpg,DDR4-3200,8 x 8GB,,Black,10 ns,16,
Kingston KVR26S19S8/8 8 GB,https://pcpartpicker.com/product/6Xzkcf/kingston-8-gb-1-x-8-gb-ddr4-2666-memory-kvr26s19s88,https://cdna.pcpartpicker.com/static/forever/images/product/561a0d1e6e0298fa8eff2bf05cd17886.256p.jpg,DDR4-2666,1 x 8GB,$8.088,Green / Black,14.254 ns,19,64.70
Silicon Power SP032GBSVU480F02 32 GB,https://pcpartpicker.com/product/Jswypg/silicon-power-sp032gbsvu480f02-32-gb-1-x-32-gb-ddr5-4800-sodimm-cl40-memory-sp032gbsvu480f02,https://cdna.pcpartpicker.com/static/forever/images/product/9ef4b56bd19a0381d771a96d3202d6b9.256p.jpg,DDR5-4800,1 x 32GB,$12.243,,16.667 ns,40,391.79
Silicon Power SP016GBSFU320B22 16 GB,https://pcpartpicker.com/product/j8fnTW/silicon-power-sp016gbsfu320b22-16-gb-2-x-8-gb-ddr4-3200-sodimm-cl22-memory-sp016gbsfu320b22,https://cdna.pcpartpicker.com/static/forever/images/product/bb7ccc44ed92a1f158a6cc46d9c20a60.256p.jpg,DDR4-3200,2 x 8GB,$8.686,,13.75 ns,22,138.97
Kingston FURY Renegade Pro 32 GB,https://pcpartpicker.com/product/CtfxFT/kingston-fury-renegade-pro-32-gb-1-x-32-gb-registered-ddr5-4800-cl36-memory-kf548r36rb-32,https://cdna.pcpartpicker.com/static/forever/images/product/51fa1941e4d0d90a725011f30f6a668d.256p.jpg,DDR5-4800,1 x 32GB,,Black,15 ns,36,
G.Skill F3-1600C10D-16GSQ 16 GB,https://pcpartpicker.com/product/gg6BD3/gskill-memory-f31600c10d16gsq,https://m.media-amazon.com/images/I/41Y1FqRjViL.jpg,DDR3-1600,2 x 8GB,$5.179,Green,12.5 ns,10,82.87
Crucial CT2K4G3S1067M 8 GB,https://pcpartpicker.com/product/3X8Zxr/crucial-memory-ct2k4g3s1067m,/static/forever/img/no-image.png,DDR3-1066,2 x 4GB,$4.999,Green,13.133 ns,7,39.99
Crucial Ballistix Sport 32 GB,https://pcpartpicker.com/product/crNp99/crucial-memory-bls4kit8g3d1609ds1s00,/static/forever/img/no-image.png,DDR3-1600,4 x 8GB,,Black / Silver,11.25 ns,9,
Kingston KVR16LS11/8 8 GB,https://pcpartpicker.com/product/bfqdnQ/kingston-memory-kvr16ls118,https://cdna.pcpartpicker.com/static/forever/images/product/f22f7437f66c79b6860d024ea504b231.256p.jpg,DDR3-1600,1 x 8GB,$5.624,Green,13.75 ns,11,44.99
Kingston Impact 16 GB,https://pcpartpicker.com/product/rTCrxr/kingston-memory-hx421s13ibk216,https://cdna.pcpartpicker.com/static/forever/images/product/00243f53152ec749fad69e668719f010.256p.jpg,DDR4-2133,2 x 8GB,$12.499,Black / Silver,12.189 ns,13,199.99
Kingston FURY Renegade 64 GB,https://pcpartpicker.com/product/bTkWGX/kingston-fury-renegade-64-gb-4-x-16-gb-ddr4-3200-cl16-memory-kf432c16rb1k464,https://cdna.pcpartpicker.com/static/forever/images/product/71d5c942cdc9c4191059d8250cff0e55.256p.jpg,DDR4-3200,4 x 16GB,,Black,10 ns,16,
G.Skill Trident Z Neo 32 GB,https://pcpartpicker.com/product/qFRYcf/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-4000-cl16-memory-f4-4000c16d-32gtzn,https://cdna.pcpartpicker.com/static/forever/images/product/e4621f72a713b578a1fca808dc8a87c6.256p.jpg,DDR4-4000,2 x 16GB,,Black / White,8 ns,16,
Silicon Power SP032GBSFU266X22 32 GB,https://pcpartpicker.com/product/JvPQzy/silicon-power-sp032gbsfu266x22-32-gb-2-x-16-gb-ddr4-2666-sodimm-cl19-memory-sp032gbsfu266x22,https://m.media-amazon.com/images/I/611jsKLIiVL.jpg,DDR4-2666,2 x 16GB,,,14.254 ns,19,
Kingston FURY Impact 32 GB,https://pcpartpicker.com/product/Phqrxr/kingston-fury-impact-32-gb-1-x-32-gb-ddr4-2666-sodimm-cl16-memory-kf426s16ib32,https://cdna.pcpartpicker.com/static/forever/images/product/9b3ca4fb67d234ab2e8c7edecdb58511.256p.jpg,DDR4-2666,1 x 32GB,,Black,12.003 ns,16,
Crucial CT16G52C42S5 16 GB,https://pcpartpicker.com/product/pXzXsY/crucial-ct16g52c42s5-16-gb-1-x-16-gb-ddr5-5200-sodimm-cl42-memory-ct16g52c42s5,https://cdna.pcpartpicker.com/static/forever/images/product/bf52463478e6699bc3c9f8732fc67bed.256p.jpg,DDR5-5200,1 x 16GB,,Black,16.154 ns,42,
Kingston FURY Renegade 32 GB,https://pcpartpicker.com/product/YRP8TW/kingston-fury-renegade-32-gb-2-x-16-gb-ddr5-7200-cl38-memory-kf572c38rwk2-32,https://cdna.pcpartpicker.com/static/forever/images/product/1360e848b0b2c25c48be977aab72e6aa.256p.jpg,DDR5-7200,2 x 16GB,,Silver / White,10.556 ns,38,
Patriot Signature Line 16 GB,https://pcpartpicker.com/product/wjh2FT/patriot-signature-line-16-gb-1-x-16-gb-ddr4-3200-sodimm-cl22-memory-psd416g320081s,https://cdna.pcpartpicker.com/static/forever/images/product/4a5ce2376e960a18831a493792f84213.256p.jpg,DDR4-3200,1 x 16GB,,Black,13.75 ns,22,
G.Skill Ripjaws 32 GB,https://pcpartpicker.com/product/4hLp99/gskill-ripjaws-32-gb-2-x-16-gb-ddr4-2666-sodimm-cl19-memory-f4-2666c19d-32grs,https://cdna.pcpartpicker.com/static/forever/images/product/709652004b71ed3ddeab6050668865b1.256p.jpg,DDR4-2666,2 x 16GB,$8.750,Black / Blue,14.254 ns,19,279.99
Corsair CMSO4GX3M1A1333C9 4 GB,https://pcpartpicker.com/product/yLmLrH/corsair-memory-cmso4gx3m1a1333c9,https://cdna.pcpartpicker.com/static/forever/images/product/6a4ae5c51ae9b577f6943c384b8f0e59.256p.jpg,DDR3-1333,1 x 4GB,,Green,13.503 ns,9,
Kingston KVR667D2S5/1G 1 GB,https://pcpartpicker.com/product/xtDwrH/kingston-memory-kvr667d2s51g,https://m.media-amazon.com/images/I/51RQpAT2SKL.jpg,DDR2-667,1 x 1GB,,Green,14.993 ns,5,
Kingston KVR667D2SO/1GR 1 GB,https://pcpartpicker.com/product/RRmLrH/kingston-memory-kvr667d2so1gr,https://m.media-amazon.com/images/I/41QVQNneKrL.jpg,DDR2-667,1 x 1GB,,Green,14.993 ns,5,
Patriot Signature 2 GB,https://pcpartpicker.com/product/gCR48d/patriot-memory-psd32g13332s,/static/forever/img/no-image.png,DDR3-1333,1 x 2GB,$10.000,Green,13.503 ns,9,20.00
Patriot PSD22G6672S 2 GB,https://pcpartpicker.com/product/sWQypg/patriot-memory-psd22g6672s,https://m.media-amazon.com/images/I/51OUjJz8EaL.jpg,DDR2-667,1 x 2GB,$18.995,Blue,14.993 ns,5,37.99
Mushkin Essentials 8 GB,https://pcpartpicker.com/product/n2dqqs/mushkin-memory-997037,https://m.media-amazon.com/images/I/31AcHw5mm8L.jpg,DDR3-1600,2 x 4GB,,Green,13.75 ns,11,
Mushkin Essentials 8 GB,https://pcpartpicker.com/product/BLGkcf/mushkin-memory-992038,https://m.media-amazon.com/images/I/31GbWEvmsrL.jpg,DDR3-1600,1 x 8GB,,Green,13.75 ns,11,
Crucial CT2KIT51264BF160B 8 GB,https://pcpartpicker.com/product/d7V48d/crucial-memory-ct2kit51264bf160b,https://cdna.pcpartpicker.com/static/forever/images/product/e5436a8de2aed8a29ca5ce65beca5953.256p.jpg,DDR3-1600,2 x 4GB,,Green,13.75 ns,11,
G.Skill F3-1600C11D-16GSL 16 GB,https://pcpartpicker.com/product/h3h9TW/gskill-memory-f31600c11d16gsl,https://m.media-amazon.com/images/I/513LwNlgQYL.jpg,DDR3-1600,2 x 8GB,,Green,13.75 ns,11,
Crucial Ballistix Sport 4 GB,https://pcpartpicker.com/product/VB2kcf/crucial-memory-bls4g3n18aes4,https://images-fe.ssl-images-amazon.com/images/I/51tI6iPw7lL.jpg,DDR3-1866,1 x 4GB,,Black / Silver,10.718 ns,10,
Crucial CT2G3S1067M 2 GB,https://pcpartpicker.com/product/Kk4gXL/crucial-memory-ct2g3s1067m,https://m.media-amazon.com/images/I/41Vr-bd9BVL.jpg,DDR3-1066,1 x 2GB,$9.990,Black / Green,13.133 ns,7,19.98
Crucial CT2K8G3S160BM 16 GB,https://pcpartpicker.com/product/DY4gXL/crucial-memory-ct2k8g3s160bm,https://cdna.pcpartpicker.com/static/forever/images/product/c9fe91b101a1f1914f36ed0195f12c2d.256p.jpg,DDR3-1600,2 x 8GB,$3.746,Black / Green,13.75 ns,11,59.93
Crucial CT16G3ERSLD4160B 16 GB,https://pcpartpicker.com/product/Pvg323/crucial-memory-ct16g3ersld4160b,https://cdna.pcpartpicker.com/static/forever/images/product/870cc1761370c4c5ebf4937fdbb3519e.256p.jpg,DDR3-1600,1 x 16GB,$2.687,Black / Green,13.75 ns,11,42.99
Kingston KTH-PL421/8G 8 GB,https://pcpartpicker.com/product/zt648d/kingston-memory-kthpl4218g,https://cdna.pcpartpicker.com/static/forever/images/product/b26d35701fa92b4330a8551d1481b360.256p.jpg,DDR4-2133,1 x 8GB,$8.457,Green,14.065 ns,15,67.66
Crucial CT8G3ERSLS4160B 8 GB,https://pcpartpicker.com/product/jZsKHx/crucial-memory-ct8g3ersls4160b,https://m.media-amazon.com/images/I/41pq4kl7ciL.jpg,DDR3-1600,1 x 8GB,$3.124,Green,13.75 ns,11,24.99
G.Skill Ripjaws 8 GB,https://pcpartpicker.com/product/kNPzK8/gskill-memory-f42400c16d8grs,https://m.media-amazon.com/images/I/51i58gNBkbL.jpg,DDR4-2400,2 x 4GB,,Black,13.333 ns,16,
Kingston KCP316SD8/8 8 GB,https://pcpartpicker.com/product/kntWGX/kingston-8gb-1-x-8gb-ddr3-1600-memory-kcp316sd88,https://cdna.pcpartpicker.com/static/forever/images/product/b6ad053cf27ad943b1cbedd6378a30f1.256p.jpg,DDR3-1600,1 x 8GB,$3.860,Black / Green,13.75 ns,11,30.88
G.Skill Ripjaws 16 GB,https://pcpartpicker.com/product/bmdFf7/gskill-ripjaws-16gb-1-x-16gb-ddr4-3000-memory-f4-3000c16s-16grs,https://cdna.pcpartpicker.com/static/forever/images/product/bc25bf6086f95d95538f6eb270abe413.256p.jpg,DDR4-3000,1 x 16GB,,Black / Blue,10.667 ns,16,
G.Skill Ripjaws 32 GB,https://pcpartpicker.com/product/WgdFf7/gskill-ripjaws-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c16d-32grs,https://m.media-amazon.com/images/I/51NKFXyi-bL.jpg,DDR4-3000,2 x 16GB,,Black / Blue,10.667 ns,16,
G.Skill Sniper X 32 GB,https://pcpartpicker.com/product/y9CD4D/gskill-sniper-x-32gb-2-x-16gb-ddr4-2400-memory-f4-2400c17d-32gsxk,https://images-eu.ssl-images-amazon.com/images/I/41vOXxUy1sL.jpg,DDR4-2400,2 x 16GB,,Black / Camo,14.167 ns,17,
VisionTek 900848 16 GB,https://pcpartpicker.com/product/ZGJtt6/visiontek-16gb-1-x-16gb-ddr3-1600-memory-900848,https://cdna.pcpartpicker.com/static/forever/images/product/697fa7be84a36fdcd48e3efdb93d432c.256p.jpg,DDR3-1600,1 x 16GB,$10.839,Green / Black,13.75 ns,11,173.42
Kingston KTH-PL426/16G 16 GB,https://pcpartpicker.com/product/fXYLrH/kingston-16gb-1-x-16gb-registered-ddr4-2666-memory-kth-pl42616g,https://cdna.pcpartpicker.com/static/forever/images/product/815edb77bd605546d5b8fc10e94b11f8.256p.jpg,DDR4-2666,1 x 16GB,$12.499,Green / Black,14.254 ns,19,199.99
Corsair Vengeance LPX 32 GB,https://pcpartpicker.com/product/hVm323/corsair-vengeance-lpx-32gb-4-x-8gb-ddr4-4133-memory-cmk32gx4m4k4133c19,https://cdna.pcpartpicker.com/static/forever/images/product/e51b6e731b7897fe65a1eb69ada0ebd7.256p.jpg,DDR4-4133,4 x 8GB,,Black / Yellow,9.194 ns,19,
Crucial CT16G4RFD424A 16 GB,https://pcpartpicker.com/product/3RyV3C/crucial-16gb-1-x-16gb-registered-ddr4-2400-memory-ct16g4rfd424a,https://cdna.pcpartpicker.com/static/forever/images/product/6176aa3533ff769a8df85159af22299e.256p.jpg,DDR4-2400,1 x 16GB,$8.112,Green / Black,14.167 ns,17,129.79
Kingston ValueRAM 8 GB,https://pcpartpicker.com/product/QtsmP6/kingston-valueram-8gb-1-x-8gb-ddr4-2400-memory-kvr24se17s88,https://cdna.pcpartpicker.com/static/forever/images/product/f0faf663c40134c27ced9f989f4438b3.256p.jpg,DDR4-2400,1 x 8GB,,Green / Black,14.167 ns,17,
Patriot Signature Line 8 GB,https://pcpartpicker.com/product/jtbwrH/patriot-signature-line-8gb-1-x-8gb-ddr4-2133-memory-psd48g213381s,https://m.media-amazon.com/images/I/41ttwwGmPyL.jpg,DDR4-2133,1 x 8GB,$8.498,Green,14.065 ns,15,67.98
TEAMGROUP Elite 8 GB,https://pcpartpicker.com/product/9Xzkcf/team-elite-8-gb-1-x-8-gb-ddr4-2666-memory-ted48g2666c19-s01,https://cdna.pcpartpicker.com/static/forever/images/product/4d2ba31b8ff4986656e71b25babade10.256p.jpg,DDR4-2666,1 x 8GB,$10.123,Black,14.254 ns,19,80.98
Kingston HyperX Fury RGB 32 GB,https://pcpartpicker.com/product/TwzFf7/kingston-hyperx-fury-rgb-32-gb-4-x-8-gb-ddr4-3000-memory-hx430c15fb3ak432,https://m.media-amazon.com/images/I/41ln3RhAOKL.jpg,DDR4-3000,4 x 8GB,,Black,10 ns,15,
G.Skill Trident Z Royal 32 GB,https://pcpartpicker.com/product/xhQfrH/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-4266-cl17-memory-f4-4266c17d-32gtrgb,https://cdna.pcpartpicker.com/static/forever/images/product/c41099bf6d1fd8c8dc985268ccc6bbed.256p.jpg,DDR4-4266,2 x 16GB,,Black,7.97 ns,17,
